complaint_text,category
Pavement_Defect,Road Damage
Light_Burnt_Out on Metal Pole,Streetlight Fault
Other,Water Leakage
Outofsewervent4inch,Drainage Blockage
Out_of_catch_basin,Drainage Blockage
Light_Flickering_On_Off on Metal Pole,Streetlight Fault
Pavement_Defect,Road Damage
How long do we have to tolerate this severe road erosion due to rains temple street?! This is an absolute failure of civic maintenance. Fix it immediately without any more excuses!,Road Damage
Other Loose Garbage,Garbage
Mattress,Garbage
Other,Water Leakage
Other,Water Leakage
Other,Water Leakage
Other,Water Leakage
Pole_Knockdown on Metal Pole,Streetlight Fault
I am writing this to report a persistent problem regarding stagnant black water emitting foul smell footpath. This matter has been causing significant inconvenience to the local residents and commuters for several days now. We earnestly request the competent municipal authority to look into this defect and execute necessary inspect at the earliest opportunity to prevent further hazards.,Drainage Blockage
Furniture,Garbage
Pavement_Defect,Road Damage
I am writing this to report a persistent problem regarding high mast light not working since weeks near the bus stop. This matter has been causing significant inconvenience to the local residents and commuters for several days now. We earnestly request the competent municipal authority to look into this defect and execute necessary clear at the earliest opportunity to prevent further hazards.,Streetlight Fault
Other,Water Leakage
Outofsewervent4inch,Drainage Blockage
Human Waste,Garbage
Pavement_Defect,Road Damage
Outofsewervent4inch,Drainage Blockage
Pavement_Defect,Road Damage
I am writing this to report a persistent problem regarding dry leaves blocking the drainage grate public park corner. This matter has been causing significant inconvenience to the local residents and commuters for several days now. We earnestly request the competent municipal authority to look into this defect and execute necessary resolve at the earliest opportunity to prevent further hazards.,Drainage Blockage
Human Waste,Garbage
Water_main,Water Leakage
Pavement_Defect,Road Damage
Outofsewervent4inch,Drainage Blockage
Other,Water Leakage
Pavement_Defect,Road Damage
Pavement_Defect,Road Damage
Other,Water Leakage
Other,Water Leakage
Outofsewervent4inch,Drainage Blockage
Light_Flickering_On_Off on Wooden Pole,Streetlight Fault
Outofsewervent4inch,Drainage Blockage
Light_Burnt_Out on Concrete Pole,Streetlight Fault
Light_Burnt_Out on Metal Pole,Streetlight Fault
Illegal_Dumping,Garbage
Light_Dim on Metal Pole,Streetlight Fault
Other,Water Leakage
Pavement_Defect,Road Damage
On_street,Drainage Blockage
Human_waste_or_urine,Garbage
This is to bring to your kind notice that there is an issue with festival waste left uncollected situated government office back alley. Kindly arrange for an immediate remove.,Garbage
Water_main,Water Leakage
Pavement_Defect,Road Damage
Outofsewervent4inch,Drainage Blockage
Outofsewervent4inch,Drainage Blockage
Water_main,Water Leakage
Other,Water Leakage
Pavement_Defect,Road Damage
Pavement_Defect,Road Damage
"While passing by near the bus stop yesterday, I noticed a severe case of dirty water backing up into household toilets. It looked quite dangerous and seemed like it had been neglected for quite some time, so I decided to raise a formal report.",Drainage Blockage
Outofsewervent4inch,Drainage Blockage
Other,Water Leakage
Light_Burnt_Out on Metal Pole,Streetlight Fault
Out_of_manhole_cover,Drainage Blockage
Other,Water Leakage
Pavement_Defect,Road Damage
On_street,Drainage Blockage
Other,Water Leakage
Out_of_manhole_cover,Drainage Blockage
Mattress,Garbage
Water_main,Water Leakage
Pavement_Defect,Road Damage
Odor From_catch_basin,Drainage Blockage
Out_of_manhole_cover,Drainage Blockage
From_catch_basin,Drainage Blockage
Other,Water Leakage
It is deeply distressing to see culvert completely plugged with debris outside the hospital. Our children and elderly family members are facing constant trouble and danger due to this. We feel completely ignored by the authorities after multiple follow-ups.,Drainage Blockage
Other Loose Garbage,Garbage
Water_leak Water_leak,Water Leakage
Furniture,Garbage
"While passing by highway lane yesterday, I noticed a severe case of overhead municipal tank overflowing. It looked quite dangerous and seemed like it had been neglected for quite some time, so I decided to raise a formal report.",Water Leakage
On_street,Drainage Blockage
Furniture,Garbage
Pavement_Defect,Road Damage
It is deeply distressing to see sludge accumulation reducing pipe capacity public park corner. Our children and elderly family members are facing constant trouble and danger due to this. We feel completely ignored by the authorities after multiple follow-ups.,Drainage Blockage
I am writing this to report a persistent problem regarding uncleared trash piles creating unhygienic conditions industrial zone. This matter has been causing significant inconvenience to the local residents and commuters for several days now. We earnestly request the competent municipal authority to look into this defect and execute necessary fix at the earliest opportunity to prevent further hazards.,Garbage
"Hey, flickering bulb causing annoying strobe effect public park corner. Can someone please come and inspect it as soon as possible?",Streetlight Fault
Pavement_Defect,Road Damage
"Hey, household garbage thrown in open plots village square. Can someone please come and repair it as soon as possible?",Garbage
Pavement_Defect,Road Damage
Other,Water Leakage
This is to bring to your kind notice that there is an issue with drinking water pipe contaminated by roadside flow situated shopping complex. Kindly arrange for an immediate renovate.,Water Leakage
Could you please look into the main supply conduit cracked open service road? Your timely assistance in getting this resolved would be highly appreciated by everyone in the neighborhood.,Water Leakage
Furniture,Garbage
Pavement_Defect,Road Damage
Outofsewervent4inch,Drainage Blockage
Light_Burnt_Out on Concrete Pole,Streetlight Fault
Flooding On_property,Drainage Blockage
Pavement_Defect,Road Damage
Electronics,Garbage
Other,Water Leakage
Construction_Plate_Shifted,Road Damage
Light_On_all_the_time on Unknown Pole,Streetlight Fault
Outofsewervent4inch,Drainage Blockage
Outofsewervent4inch,Drainage Blockage
Water_main,Water Leakage
Other,Water Leakage
Light_Burnt_Out on Metal Pole,Streetlight Fault
Other,Water Leakage
Other Loose Garbage,Garbage
Outofsewervent4inch,Drainage Blockage
Light_Burnt_Out on Metal Pole,Streetlight Fault
Other Loose Garbage,Garbage
Outofsewervent4inch,Drainage Blockage
Other,Water Leakage
Other_Request_New_Streetlight on Unknown Pole,Streetlight Fault
"Hey, rainwater drainage system completely choked bridge approach. Can someone please come and attend to it as soon as possible?",Drainage Blockage
Light_Flickering_On_Off on Wooden Pole,Streetlight Fault
Light_Burnt_Out on Unknown Pole,Streetlight Fault
Why has the broken concrete road divider bridge approach not been attended to yet? Who is responsible for this civic neglect?,Road Damage
Other,Water Leakage
On_property,Drainage Blockage
Mattress,Garbage
Mattress,Garbage
Pavement_Defect,Road Damage
Other,Water Leakage
Light_Burnt_Out on Concrete Pole,Streetlight Fault
Light_Burnt_Out on Concrete Pole,Streetlight Fault
Light_Burnt_Out on Concrete Pole,Streetlight Fault
Other,Water Leakage
I am writing this to report a persistent problem regarding discarded furniture blocking the lane residential area. This matter has been causing significant inconvenience to the local residents and commuters for several days now. We earnestly request the competent municipal authority to look into this defect and execute necessary repair at the earliest opportunity to prevent further hazards.,Garbage
Water_main,Water Leakage
Refrigerator,Garbage
Other_Request_New_Streetlight on Unknown Pole,Streetlight Fault
Outofsewervent4inch,Drainage Blockage
Other Loose Garbage,Garbage
Light_Flickering_On_Off on Wooden Pole,Streetlight Fault
Could you please look into the damaged automated switch mechanism by the market? Your timely assistance in getting this resolved would be highly appreciated by everyone in the neighborhood.,Streetlight Fault
Pavement_Defect,Road Damage
Light_Burnt_Out on Wooden Pole,Streetlight Fault
City_garbage_can_overflowing,Garbage
Light_Flickering_On_Off on Metal Pole,Streetlight Fault
Outofsewervent4inch,Drainage Blockage
Manhole_Cover_Off,Road Damage
Pavement_Defect,Road Damage
Light_Burnt_Out on Metal Pole,Streetlight Fault
Light_Burnt_Out on Concrete Pole,Streetlight Fault
Mattress,Garbage
Pavement_Defect,Road Damage
On_street,Drainage Blockage
Light_Flickering_On_Off on Wooden Pole,Streetlight Fault
Outofsewervent4inch,Drainage Blockage
Other,Water Leakage
Outofsewervent4inch,Drainage Blockage
Light_On_all_the_time on Concrete Pole,Streetlight Fault
Outofsewervent4inch,Drainage Blockage
Outofsewervent4inch,Drainage Blockage
Pavement_Defect,Road Damage
"While passing by outside the hospital yesterday, I noticed a severe case of vandalized light fixture with broken glass. It looked quite dangerous and seemed like it had been neglected for quite some time, so I decided to raise a formal report.",Streetlight Fault
Could you please look into the cracked and eroding asphalt surface public park corner? Your timely assistance in getting this resolved would be highly appreciated by everyone in the neighborhood.,Road Damage
Encampment Cleanup,Garbage
Pavement_Defect,Road Damage
Furniture,Garbage
Outofsewervent4inch,Drainage Blockage
Other,Water Leakage
Water_main,Water Leakage
Pavement_Defect,Road Damage
Other,Water Leakage
Water_main,Water Leakage
Light_Flickering_On_Off on Wooden Pole,Streetlight Fault
Human_waste_or_urine,Garbage
Other Loose Garbage,Garbage
Pavement_Defect,Road Damage
This is to bring to your kind notice that there is an issue with water meter leakage wasting clean water situated metro station exit. Kindly arrange for an immediate repair.,Water Leakage
How long do we have to tolerate this entire street dark for five consecutive nights railway station gate?! This is an absolute failure of civic maintenance. Fix it immediately without any more excuses!,Streetlight Fault
Other,Water Leakage
Encampment Cleanup,Garbage
On_street,Drainage Blockage
Pavement_Defect,Road Damage
Other,Water Leakage
Sidewalk_Cleaning,Garbage
Other_Request_New_Streetlight on Unknown Pole,Streetlight Fault
Other Loose Garbage,Garbage
Light_Burnt_Out on Concrete Pole,Streetlight Fault
I am writing this to report a persistent problem regarding uncleared trash piles creating unhygienic conditions shopping complex. This matter has been causing significant inconvenience to the local residents and commuters for several days now. We earnestly request the competent municipal authority to look into this defect and execute necessary rectify at the earliest opportunity to prevent further hazards.,Garbage
Light_Burnt_Out on Wooden Pole,Streetlight Fault
Refrigerator,Garbage
Outofsewervent4inch,Drainage Blockage
On_street,Drainage Blockage
On_street,Drainage Blockage
Human_waste_or_urine,Garbage
This is to bring to your kind notice that there is an issue with continuous seepage dampening walls situated inside our colony. Kindly arrange for an immediate patch up.,Water Leakage
"While passing by temple street yesterday, I noticed a severe case of dead animal causing terrible smell. It looked quite dangerous and seemed like it had been neglected for quite some time, so I decided to raise a formal report.",Garbage
Other,Water Leakage
Water_main,Water Leakage
Could you please look into the severe road erosion due to rains near the bus stop? Your timely assistance in getting this resolved would be highly appreciated by everyone in the neighborhood.,Road Damage
Outofsewervent4inch,Drainage Blockage
Furniture,Garbage
On_property,Drainage Blockage
Pavement_Defect,Road Damage
Light_Burnt_Out on Wooden Pole,Streetlight Fault
Pavement_Defect,Road Damage
Outofsewervent4inch,Drainage Blockage
Pavement_Defect,Road Damage
Light_Flickering_On_Off on Wooden Pole,Streetlight Fault
damaged automated switch mechanism shopping complex.,Streetlight Fault
Light_Flickering_On_Off on Unknown Pole,Streetlight Fault
"Hey, overflowing dumpsters catching fire near the bus stop. Can someone plz come and fix it as soon as possible?",Garbage
Water_main,Water Leakage
Outofsewervent4inch,Drainage Blockage
Garbage,Garbage
Light_Burnt_Out on Metal Pole,Streetlight Fault
Pavement_Defect,Road Damage
Outofsewervent4inch,Drainage Blockage
On_street,Drainage Blockage
Other,Water Leakage
Light_Burnt_Out on Wooden Pole,Streetlight Fault
Pavement_Defect,Road Damage
Light_Burnt_Out on Wooden Pole,Streetlight Fault
On_street,Drainage Blockage
Mattress,Garbage
Other,Water Leakage
Mattress,Garbage
Other,Water Leakage
Light_Burnt_Out on Unknown Pole,Streetlight Fault
Light_Flickering_On_Off on Concrete Pole,Streetlight Fault
Outofsewervent4inch,Drainage Blockage
Other,Water Leakage
Pavement_Defect,Road Damage
Refrigerator,Garbage
Light_Burnt_Out on Unknown Pole,Streetlight Fault
Light_Burnt_Out on Metal Pole,Streetlight Fault
Pavement_Defect,Road Damage
Light_Glass_Cover_Missing on Concrete Pole,Streetlight Fault
Pavement_Defect,Road Damage
Water_main,Water Leakage
Other Loose Garbage,Garbage
Pavement_Defect,Road Damage
This is to bring to your kind notice that there is an issue with public tap leaking non-stop situated village square. Kindly arrange for an immediate remove.,Water Leakage
